YEAR,WEEK,date,avgTemper,rain,sunHour,sunAmount,humidity,cloud,snow,wind
2017,29,2017-07-16,26.9,18.7,3.5,7.7,83.6,4.2,0.0,8.6
2017,29,2017-07-17,26.4,5.4,2.2,6.3,84.1,4.7,0.0,9.6
2017,29,2017-07-18,25.1,3.7,3.7,6.9,84.7,4.0,0.0,6.9
2017,29,2017-07-19,27.6,0.0,8.7,11.0,79.4,2.5,0.0,5.9
2017,29,2017-07-20,28.4,0.0,9.8,11.6,78.2,1.4,0.0,6.7
2017,29,2017-07-21,29.3,0.6,7.2,9.9,79.0,3.0,0.0,7.3
2017,29,2017-07-22,28.2,3.1,5.2,8.8,83.0,3.7,0.0,6.4
2017,30,2017-07-23,27.2,17.8,1.4,4.9,88.3,4.4,0.0,6.1
2017,30,2017-07-24,27.5,8.1,2.9,6.2,87.9,4.4,0.0,6.8
2017,30,2017-07-25,26.3,9.5,5.8,8.1,82.4,3.7,0.0,7.7
2017,30,2017-07-26,26.4,0.1,9.7,11.4,71.3,1.7,0.0,7.9
2017,30,2017-07-27,26.1,0.6,9.0,11.3,72.1,1.8,0.0,6.0
2017,30,2017-07-28,25.8,8.4,4.9,7.7,82.6,3.7,0.0,5.5
2017,30,2017-07-29,18.2,5.7,2.6,7.0,85.8,4.3,0.0,6.4
2017,31,2017-07-30,26.6,1.9,5.3,8.8,81.7,3.7,0.0,6.4
2017,31,2017-07-31,25.3,16.5,0.8,3.9,91.6,4.7,0.0,6.8
2017,31,2017-08-01,27.0,2.5,7.6,9.8,84.0,3.2,0.0,7.1
2017,31,2017-08-02,26.6,0.6,7.2,9.7,80.7,2.5,0.0,6.4
2017,31,2017-08-03,27.7,0.0,11.1,12.3,74.6,2.2,0.0,7.7
2017,31,2017-08-04,28.8,0.0,10.9,11.8,75.3,1.6,0.0,6.5
2017,31,2017-08-05,29.3,0.2,11.0,11.8,74.4,2.0,0.0,7.4
2017,32,2017-08-06,29.0,1.8,9.1,10.8,74.4,1.9,0.0,7.6
2017,32,2017-08-07,28.8,0.5,10.6,11.8,74.8,1.4,0.0,7.7
2017,32,2017-08-08,27.8,1.7,4.5,7.9,76.2,3.9,0.0,6.8
2017,32,2017-08-09,26.0,12.0,1.7,4.8,86.9,4.9,0.0,6.9
2017,32,2017-08-10,25.9,9.3,3.7,6.8,87.7,3.9,0.0,6.2
2017,32,2017-08-11,26.2,5.4,8.2,9.9,80.0,2.3,0.0,7.7
2017,32,2017-08-12,25.0,1.3,7.1,8.7,75.7,3.0,0.0,6.9
2017,33,2017-08-13,24.4,3.4,0.8,4.5,78.8,4.8,0.0,7.9
2017,33,2017-08-14,23.4,38.9,0.2,3.0,89.6,5.2,0.0,8.1
